strategy,student_type,episode_id,step,effective_max_steps,phase,route,focus_skill,target_skill,active_skill,active_family,hit_subskill,progression_gate_active,foundation_mastery_mean,polynomial_mastery,mastery_before,mastery_after,integer_mastery,fraction_mastery,radical_mastery,zpd_gain_scale,weakest_subskill_mastery,prerequisite_transfer_bonus,rag_triggered,rag_bonus,rag_intervention_count,rag_tier,rag_decay_factor,rag_bonus_after_decay,is_correct,correct,was_remediation,was_unnecessary_remediation,is_return_to_mainline,fail_streak,sign_handling_mastery,combine_like_terms_mastery,sign_distribution_mastery,expand_monomial_mastery,expand_binomial_mastery,family_isomorphism_mastery
AB3_PPO_Dynamic,Average,158,4,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.587371,0.568781,0.587371,0.661903,0.671704,0.525603,1.2,0.525603,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.676345,0.628204,0.530245,0.614268,0.525603,0.671704
AB3_PPO_Dynamic,Average,158,5,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.581746,0.587371,0.581746,0.661903,0.671704,0.510603,1.0,0.510603,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.676345,0.628204,0.530245,0.614268,0.510603,0.671704
AB3_PPO_Dynamic,Average,158,6,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.600156,0.581746,0.600156,0.661903,0.671704,0.618603,1.2,0.530245,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.676345,0.628204,0.530245,0.614268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,7,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.649948,0.600156,0.649948,0.683518,0.671704,0.618603,1.2,0.614268,0.010859,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.70606,0.630919,0.640959,0.614268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,8,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.633652,0.649948,0.633652,0.683518,0.671704,0.618603,1.0,0.599268,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.70606,0.630919,0.640959,0.599268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,9,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.628214,0.633652,0.628214,0.683518,0.671704,0.618603,1.0,0.584268,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.70606,0.630919,0.640959,0.584268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,10,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.619333,0.628214,0.619333,0.683518,0.671704,0.618603,1.0,0.559768,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.70606,0.630919,0.640959,0.559768,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,11,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.615527,0.619333,0.615527,0.683518,0.671704,0.618603,1.0,0.549268,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.70606,0.630919,0.640959,0.549268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,12,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.610089,0.615527,0.610089,0.683518,0.671704,0.618603,1.0,0.534268,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.70606,0.630919,0.640959,0.534268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,13,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.606283,0.610089,0.606283,0.683518,0.671704,0.618603,1.0,0.523768,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,6,0.70606,0.630919,0.640959,0.523768,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,14,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.602477,0.606283,0.602477,0.683518,0.671704,0.618603,1.0,0.513268,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,7,0.70606,0.630919,0.640959,0.513268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,15,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.64096,0.602477,0.64096,0.683518,0.671704,0.618603,1.2,0.618603,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.70606,0.630919,0.640959,0.621268,0.618603,0.671704
AB3_PPO_Dynamic,Average,158,16,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.655127,0.64096,0.655127,0.683518,0.671704,0.726603,1.2,0.621268,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.70606,0.630919,0.640959,0.621268,0.726603,0.671704
AB3_PPO_Dynamic,Average,158,17,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.649689,0.655127,0.649689,0.683518,0.671704,0.726603,1.0,0.606268,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.70606,0.630919,0.640959,0.606268,0.726603,0.671704
AB3_PPO_Dynamic,Average,158,18,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.668002,0.649689,0.668002,0.683518,0.671704,0.726603,1.2,0.630919,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.70606,0.630919,0.640959,0.714268,0.726603,0.671704
AB3_PPO_Dynamic,Average,158,19,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.696306,0.668002,0.696306,0.718277,0.671704,0.726603,1.2,0.643319,0.009439,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.70842,0.741279,0.643319,0.714268,0.726603,0.671704
AB3_PPO_Dynamic,Average,158,20,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.720353,0.696306,0.720353,0.739346,0.671704,0.726603,1.2,0.671704,0.008675,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.737588,0.743447,0.753488,0.714268,0.726603,0.671704
AB3_PPO_Dynamic,Average,158,21,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.705888,0.720353,0.705888,0.738986,0.656704,0.726603,1.0,0.656704,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.737588,0.742247,0.753488,0.714268,0.726603,0.656704
AB3_PPO_Dynamic,Average,158,22,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.737491,0.705888,0.737491,0.747086,0.764704,0.726603,1.2,0.714268,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.737588,0.769247,0.753488,0.714268,0.726603,0.764704
AB3_PPO_Dynamic,Average,158,23,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.748169,0.737491,0.748169,0.747086,0.764704,0.726603,0.75,0.726603,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.737588,0.769247,0.753488,0.781768,0.726603,0.764704
AB3_PPO_Dynamic,Average,158,24,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.742544,0.748169,0.742544,0.747086,0.764704,0.711603,1.0,0.711603,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.737588,0.769247,0.753488,0.781768,0.711603,0.764704
AB3_PPO_Dynamic,Average,158,25,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.736919,0.742544,0.736919,0.747086,0.764704,0.696603,1.0,0.696603,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.737588,0.769247,0.753488,0.781768,0.696603,0.764704
AB3_PPO_Dynamic,Average,158,26,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.761745,0.736919,0.761745,0.747086,0.764704,0.813243,1.2,0.737588,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.737588,0.769247,0.753488,0.781768,0.813243,0.764704
AB3_PPO_Dynamic,Average,158,27,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.760433,0.761745,0.760433,0.747086,0.764704,0.802743,1.0,0.737588,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.737588,0.769247,0.753488,0.781768,0.802743,0.764704
AB3_PPO_Dynamic,Average,158,28,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.746958,0.760433,0.746958,0.722586,0.764704,0.802743,1.0,0.702588,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.702588,0.769247,0.750688,0.781768,0.802743,0.764704
AB3_PPO_Dynamic,Average,158,29,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.742915,0.746958,0.742915,0.715236,0.764704,0.802743,1.0,0.692088,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.692088,0.769247,0.749848,0.781768,0.802743,0.764704
AB3_PPO_Dynamic,Average,158,30,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.733483,0.742915,0.733483,0.698086,0.764704,0.802743,1.0,0.667588,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.667588,0.769247,0.747888,0.781768,0.802743,0.764704
AB3_PPO_Dynamic,Average,158,31,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.782053,0.733483,0.782053,0.775376,0.764704,0.802743,1.2,0.764704,0.006761,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.777279,0.770937,0.776578,0.781768,0.802743,0.764704
AB3_PPO_Dynamic,Average,158,32,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.789018,0.782053,0.789018,0.780439,0.832204,0.802743,0.75,0.776578,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.777279,0.787812,0.776578,0.781768,0.802743,0.832204
AB3_PPO_Dynamic,Average,158,33,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.783243,0.789018,0.783243,0.779599,0.832204,0.802743,1.0,0.761578,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.776079,0.787812,0.761578,0.781768,0.802743,0.832204
AB3_PPO_Dynamic,Average,158,34,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.805457,0.783243,0.805457,0.79292,0.832204,0.802743,0.75,0.781768,0.006035,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.794462,0.789321,0.830587,0.781768,0.802743,0.832204
AB3_PPO_Dynamic,Average,159,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.523781,0.510281,0.523781,0.652658,0.405455,0.548242,1.2,0.405455,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.667301,0.61849,0.564031,0.571079,0.548242,0.405455
AB3_PPO_Dynamic,Average,159,2,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.567994,0.523781,0.567994,0.660758,0.513455,0.548242,1.2,0.513455,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.667301,0.64549,0.564031,0.571079,0.548242,0.513455
AB3_PPO_Dynamic,Average,159,3,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.566119,0.567994,0.566119,0.660758,0.513455,0.533242,1.0,0.513455,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.667301,0.64549,0.564031,0.571079,0.533242,0.513455
AB3_PPO_Dynamic,Average,159,4,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.564244,0.566119,0.564244,0.660758,0.513455,0.518242,1.0,0.513455,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.667301,0.64549,0.564031,0.571079,0.518242,0.513455
AB3_PPO_Dynamic,Average,159,5,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.561503,0.564244,0.561503,0.660758,0.513455,0.507742,1.0,0.507742,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.667301,0.64549,0.564031,0.571079,0.507742,0.513455
AB3_PPO_Dynamic,Average,159,6,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.557565,0.561503,0.557565,0.660758,0.513455,0.497242,1.0,0.497242,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.667301,0.64549,0.564031,0.571079,0.497242,0.513455
AB3_PPO_Dynamic,Average,159,7,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.575119,0.557565,0.575119,0.660758,0.513455,0.605242,1.2,0.513455,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.667301,0.64549,0.564031,0.571079,0.605242,0.513455
AB3_PPO_Dynamic,Average,159,8,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.587269,0.575119,0.587269,0.660758,0.513455,0.605242,1.2,0.513455,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.667301,0.64549,0.564031,0.679079,0.605242,0.513455
AB3_PPO_Dynamic,Average,159,9,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.573759,0.587269,0.573759,0.659918,0.478455,0.605242,1.0,0.478455,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.667301,0.64269,0.564031,0.679079,0.605242,0.478455
AB3_PPO_Dynamic,Average,159,10,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.567969,0.573759,0.567969,0.659558,0.463455,0.605242,1.0,0.463455,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.667301,0.64149,0.564031,0.679079,0.605242,0.463455
AB3_PPO_Dynamic,Average,159,11,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.611702,0.567969,0.611702,0.668306,0.580095,0.605242,1.2,0.564031,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.667301,0.67065,0.564031,0.679079,0.605242,0.580095
AB3_PPO_Dynamic,Average,159,12,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.606261,0.611702,0.606261,0.667718,0.555595,0.605242,1.0,0.555595,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.667301,0.66869,0.564031,0.679079,0.605242,0.555595
AB3_PPO_Dynamic,Average,159,13,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.601886,0.606261,0.601886,0.667718,0.555595,0.570242,1.0,0.555595,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.667301,0.66869,0.564031,0.679079,0.570242,0.555595
AB3_PPO_Dynamic,Average,159,14,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.616466,0.601886,0.616466,0.667718,0.555595,0.686882,1.2,0.555595,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.667301,0.66869,0.564031,0.679079,0.686882,0.555595
AB3_PPO_Dynamic,Average,159,15,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.615154,0.616466,0.615154,0.667718,0.555595,0.676382,1.0,0.555595,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.667301,0.66869,0.564031,0.679079,0.676382,0.555595
AB3_PPO_Dynamic,Average,159,16,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.609364,0.615154,0.609364,0.667358,0.540595,0.676382,1.0,0.540595,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.667301,0.66749,0.564031,0.679079,0.676382,0.540595
AB3_PPO_Dynamic,Average,159,17,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.605311,0.609364,0.605311,0.667106,0.530095,0.676382,1.0,0.530095,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.667301,0.66665,0.564031,0.679079,0.676382,0.530095
AB3_PPO_Dynamic,Average,159,18,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.632384,0.605311,0.632384,0.675854,0.646735,0.676382,1.2,0.564031,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.667301,0.69581,0.564031,0.679079,0.676382,0.646735
AB3_PPO_Dynamic,Average,159,19,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.680797,0.632384,0.680797,0.697229,0.646735,0.676382,1.2,0.646735,0.009902,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.696777,0.698285,0.674507,0.679079,0.676382,0.646735
AB3_PPO_Dynamic,Average,159,20,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.69505,0.680797,0.69505,0.705329,0.754735,0.676382,1.2,0.674507,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696777,0.725285,0.674507,0.679079,0.676382,0.754735
AB3_PPO_Dynamic,Average,159,21,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.70855,0.69505,0.70855,0.705329,0.754735,0.784382,1.2,0.674507,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696777,0.725285,0.674507,0.679079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,22,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.697005,0.70855,0.697005,0.705329,0.754735,0.784382,1.0,0.644079,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.696777,0.725285,0.674507,0.644079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,23,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.716762,0.697005,0.716762,0.705329,0.754735,0.784382,1.2,0.674507,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696777,0.725285,0.674507,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,24,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.703287,0.716762,0.703287,0.703369,0.754735,0.784382,1.0,0.639507,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.693977,0.725285,0.639507,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,25,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.749555,0.703287,0.749555,0.724215,0.754735,0.784382,1.2,0.722923,0.007784,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.722923,0.727231,0.749453,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,26,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.759711,0.749555,0.759711,0.746333,0.754735,0.784382,0.75,0.72479,0.007468,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.72479,0.796599,0.75132,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,27,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.746467,0.759711,0.746467,0.735833,0.754735,0.784382,1.0,0.70979,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.70979,0.796599,0.75012,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,28,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.775234,0.746467,0.775234,0.784826,0.754735,0.784382,0.75,0.752079,0.006972,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.779033,0.798342,0.768738,0.752079,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,29,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.77652,0.775234,0.77652,0.784826,0.754735,0.784382,0.75,0.754735,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.779033,0.798342,0.768738,0.819579,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,30,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.794073,0.77652,0.794073,0.798235,0.754735,0.784382,0.75,0.754735,0.006388,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.797505,0.799939,0.837835,0.819579,0.784382,0.754735
AB3_PPO_Dynamic,Average,159,31,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.805855,0.794073,0.805855,0.803298,0.822235,0.784382,0.75,0.784382,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.797505,0.816814,0.837835,0.819579,0.784382,0.822235
AB3_PPO_Dynamic,Average,160,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.566087,0.545193,0.566087,0.681368,0.480117,0.55854,1.2,0.480117,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696759,0.645455,0.608237,0.57201,0.55854,0.480117
AB3_PPO_Dynamic,Average,160,2,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.579587,0.566087,0.579587,0.681368,0.480117,0.66654,1.2,0.480117,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696759,0.645455,0.608237,0.57201,0.66654,0.480117
AB3_PPO_Dynamic,Average,160,3,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.619773,0.579587,0.619773,0.689468,0.588117,0.66654,1.2,0.57201,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.696759,0.672455,0.608237,0.57201,0.66654,0.588117
AB3_PPO_Dynamic,Average,160,4,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.607085,0.619773,0.607085,0.689468,0.588117,0.66654,1.0,0.53701,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.696759,0.672455,0.608237,0.53701,0.66654,0.588117
AB3_PPO_Dynamic,Average,160,5,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.601648,0.607085,0.601648,0.689468,0.588117,0.66654,1.0,0.52201,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.696759,0.672455,0.608237,0.52201,0.66654,0.588117
AB3_PPO_Dynamic,Average,160,6,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.631297,0.601648,0.631297,0.689468,0.588117,0.66654,1.2,0.588117,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.696759,0.672455,0.608237,0.63865,0.66654,0.588117
AB3_PPO_Dynamic,Average,160,7,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.644419,0.631297,0.644419,0.689468,0.588117,0.66654,1.2,0.588117,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.696759,0.672455,0.608237,0.75529,0.66654,0.588117
AB3_PPO_Dynamic,Average,160,8,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.638629,0.644419,0.638629,0.689108,0.573117,0.66654,1.0,0.573117,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.696759,0.671255,0.608237,0.75529,0.66654,0.573117
AB3_PPO_Dynamic,Average,160,9,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.632839,0.638629,0.632839,0.688748,0.558117,0.66654,1.0,0.558117,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.696759,0.670055,0.608237,0.75529,0.66654,0.558117
AB3_PPO_Dynamic,Average,160,10,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.628786,0.632839,0.628786,0.688496,0.547617,0.66654,1.0,0.547617,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.696759,0.669215,0.608237,0.75529,0.66654,0.547617
AB3_PPO_Dynamic,Average,160,11,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.66253,0.628786,0.66253,0.697244,0.664257,0.66654,1.2,0.608237,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.696759,0.698375,0.608237,0.75529,0.66654,0.664257
AB3_PPO_Dynamic,Average,160,12,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.703499,0.66253,0.703499,0.718443,0.664257,0.66654,1.2,0.664257,0.009198,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.726058,0.700674,0.718537,0.75529,0.66654,0.664257
AB3_PPO_Dynamic,Average,160,13,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.707801,0.703499,0.707801,0.718443,0.664257,0.77454,1.2,0.664257,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.726058,0.700674,0.718537,0.75529,0.77454,0.664257
AB3_PPO_Dynamic,Average,160,14,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.702011,0.707801,0.702011,0.718083,0.649257,0.77454,1.0,0.649257,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.726058,0.699474,0.718537,0.75529,0.77454,0.649257
AB3_PPO_Dynamic,Average,160,15,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.696221,0.702011,0.696221,0.717723,0.634257,0.77454,1.0,0.634257,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.726058,0.698274,0.718537,0.75529,0.77454,0.634257
AB3_PPO_Dynamic,Average,160,16,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.73588,0.696221,0.73588,0.726471,0.750897,0.77454,1.2,0.718537,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.726058,0.727434,0.718537,0.75529,0.77454,0.750897
AB3_PPO_Dynamic,Average,160,17,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.747499,0.73588,0.747499,0.731938,0.823797,0.77454,0.75,0.718537,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.726058,0.745659,0.718537,0.75529,0.77454,0.823797
AB3_PPO_Dynamic,Average,160,18,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.741724,0.747499,0.741724,0.731098,0.823797,0.77454,1.0,0.703537,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.724858,0.745659,0.703537,0.75529,0.77454,0.823797
