strategy,student_type,episode_id,step,effective_max_steps,phase,route,focus_skill,target_skill,active_skill,active_family,hit_subskill,progression_gate_active,foundation_mastery_mean,polynomial_mastery,mastery_before,mastery_after,integer_mastery,fraction_mastery,radical_mastery,zpd_gain_scale,weakest_subskill_mastery,prerequisite_transfer_bonus,rag_triggered,rag_bonus,rag_intervention_count,rag_tier,rag_decay_factor,rag_bonus_after_decay,is_correct,correct,was_remediation,was_unnecessary_remediation,is_return_to_mainline,fail_streak,sign_handling_mastery,combine_like_terms_mastery,sign_distribution_mastery,expand_monomial_mastery,expand_binomial_mastery,family_isomorphism_mastery
AB3_PPO_Dynamic,Average,153,17,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.651066,0.652941,0.651066,0.710376,0.662225,0.648376,1.0,0.609448,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.72461,0.677164,0.609448,0.666769,0.648376,0.662225
AB3_PPO_Dynamic,Average,153,18,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.664566,0.651066,0.664566,0.710376,0.662225,0.756376,1.2,0.609448,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.72461,0.677164,0.609448,0.666769,0.756376,0.662225
AB3_PPO_Dynamic,Average,153,19,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.676716,0.664566,0.676716,0.710376,0.662225,0.756376,1.2,0.609448,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.72461,0.677164,0.609448,0.774769,0.756376,0.662225
AB3_PPO_Dynamic,Average,153,20,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.715922,0.676716,0.715922,0.730155,0.662225,0.756376,1.2,0.662225,0.008796,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.752489,0.678043,0.718328,0.774769,0.756376,0.662225
AB3_PPO_Dynamic,Average,153,21,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.735043,0.715922,0.735043,0.738255,0.770225,0.756376,1.2,0.705043,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.752489,0.705043,0.718328,0.774769,0.756376,0.770225
AB3_PPO_Dynamic,Average,153,22,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.755699,0.735043,0.755699,0.759262,0.770225,0.756376,0.75,0.719085,0.007571,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.753246,0.7733,0.719085,0.774769,0.756376,0.770225
AB3_PPO_Dynamic,Average,153,23,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.734653,0.755699,0.734653,0.757302,0.770225,0.756376,1.0,0.684085,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.750446,0.7733,0.684085,0.774769,0.756376,0.770225
AB3_PPO_Dynamic,Average,153,24,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.776781,0.734653,0.776781,0.776894,0.770225,0.756376,1.2,0.756376,0.006912,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.778137,0.773991,0.792776,0.774769,0.756376,0.770225
AB3_PPO_Dynamic,Average,153,25,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.781768,0.776781,0.781768,0.776894,0.770225,0.823876,0.75,0.770225,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.778137,0.773991,0.792776,0.774769,0.823876,0.770225
AB3_PPO_Dynamic,Average,153,26,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.793662,0.781768,0.793662,0.781956,0.837725,0.823876,0.75,0.774769,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.778137,0.790866,0.792776,0.774769,0.823876,0.837725
AB3_PPO_Dynamic,Average,153,27,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.780975,0.793662,0.780975,0.781956,0.837725,0.823876,1.0,0.739769,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.778137,0.790866,0.792776,0.739769,0.823876,0.837725
AB3_PPO_Dynamic,Average,153,28,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.768287,0.780975,0.768287,0.781956,0.837725,0.823876,1.0,0.704769,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.778137,0.790866,0.792776,0.704769,0.823876,0.837725
AB3_PPO_Dynamic,Average,153,29,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.794713,0.768287,0.794713,0.781956,0.837725,0.823876,0.75,0.777669,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.778137,0.790866,0.792776,0.777669,0.823876,0.837725
AB3_PPO_Dynamic,Average,153,30,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.790907,0.794713,0.790907,0.781956,0.837725,0.823876,1.0,0.767169,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.778137,0.790866,0.792776,0.767169,0.823876,0.837725
AB3_PPO_Dynamic,Average,153,31,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.801243,0.790907,0.801243,0.781956,0.837725,0.823876,0.75,0.778137,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.778137,0.790866,0.792776,0.834669,0.823876,0.837725
AB3_PPO_Dynamic,Average,154,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.521689,0.534814,0.521689,0.683507,0.459708,0.422594,1.0,0.422594,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.719795,0.598837,0.625663,0.490936,0.422594,0.459708
AB3_PPO_Dynamic,Average,154,2,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.512502,0.521689,0.512502,0.683507,0.459708,0.398094,1.0,0.398094,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,2,0.719795,0.598837,0.625663,0.490936,0.398094,0.459708
AB3_PPO_Dynamic,Average,154,3,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.542485,0.512502,0.542485,0.683507,0.459708,0.514734,1.2,0.459708,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.719795,0.598837,0.625663,0.490936,0.514734,0.459708
AB3_PPO_Dynamic,Average,154,4,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.540798,0.542485,0.540798,0.683507,0.459708,0.514734,1.0,0.459708,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.719795,0.598837,0.625663,0.475936,0.514734,0.459708
AB3_PPO_Dynamic,Average,154,5,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.552948,0.540798,0.552948,0.683507,0.459708,0.514734,1.2,0.459708,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.719795,0.598837,0.625663,0.583936,0.514734,0.459708
AB3_PPO_Dynamic,Average,154,6,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.566448,0.552948,0.566448,0.683507,0.459708,0.622734,1.2,0.459708,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.719795,0.598837,0.625663,0.583936,0.622734,0.459708
AB3_PPO_Dynamic,Average,154,7,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.61066,0.566448,0.61066,0.691607,0.567708,0.622734,1.2,0.567708,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.719795,0.625837,0.625663,0.583936,0.622734,0.567708
AB3_PPO_Dynamic,Average,154,8,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.608973,0.61066,0.608973,0.691607,0.567708,0.622734,1.0,0.567708,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.719795,0.625837,0.625663,0.568936,0.622734,0.567708
AB3_PPO_Dynamic,Average,154,9,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.621123,0.608973,0.621123,0.691607,0.567708,0.622734,1.2,0.567708,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.719795,0.625837,0.625663,0.676936,0.622734,0.567708
AB3_PPO_Dynamic,Average,154,10,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.615333,0.621123,0.615333,0.691247,0.552708,0.622734,1.0,0.552708,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.719795,0.624637,0.625663,0.676936,0.622734,0.552708
AB3_PPO_Dynamic,Average,154,11,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.601823,0.615333,0.601823,0.690407,0.517708,0.622734,1.0,0.517708,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.719795,0.621837,0.625663,0.676936,0.622734,0.517708
AB3_PPO_Dynamic,Average,154,12,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.646669,0.601823,0.646669,0.699155,0.634348,0.622734,1.2,0.622734,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.719795,0.650997,0.625663,0.676936,0.622734,0.634348
AB3_PPO_Dynamic,Average,154,13,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.665258,0.646669,0.665258,0.707903,0.750988,0.622734,1.2,0.622734,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.719795,0.680157,0.625663,0.676936,0.622734,0.750988
AB3_PPO_Dynamic,Average,154,14,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.659633,0.665258,0.659633,0.707903,0.750988,0.607734,1.0,0.607734,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.719795,0.680157,0.625663,0.676936,0.607734,0.750988
AB3_PPO_Dynamic,Average,154,15,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.646508,0.659633,0.646508,0.707903,0.750988,0.572734,1.0,0.572734,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.719795,0.680157,0.625663,0.676936,0.572734,0.750988
AB3_PPO_Dynamic,Average,154,16,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.642571,0.646508,0.642571,0.707903,0.750988,0.562234,1.0,0.562234,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.719795,0.680157,0.625663,0.676936,0.562234,0.750988
AB3_PPO_Dynamic,Average,154,17,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.673008,0.642571,0.673008,0.707903,0.750988,0.678874,1.2,0.625663,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.719795,0.680157,0.625663,0.676936,0.678874,0.750988
AB3_PPO_Dynamic,Average,154,18,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.711966,0.673008,0.711966,0.727695,0.750988,0.678874,1.2,0.676936,0.008919,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.747686,0.681049,0.734555,0.676936,0.678874,0.750988
AB3_PPO_Dynamic,Average,154,19,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.697609,0.711966,0.697609,0.727695,0.750988,0.678874,1.0,0.661936,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.747686,0.681049,0.734555,0.661936,0.678874,0.750988
AB3_PPO_Dynamic,Average,154,20,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.713994,0.697609,0.713994,0.727695,0.750988,0.678874,1.2,0.678874,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.747686,0.681049,0.734555,0.769936,0.678874,0.750988
AB3_PPO_Dynamic,Average,154,21,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.728037,0.713994,0.728037,0.727695,0.750988,0.786874,1.2,0.681049,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.747686,0.681049,0.734555,0.769936,0.786874,0.750988
AB3_PPO_Dynamic,Average,154,22,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.714475,0.728037,0.714475,0.717195,0.750988,0.786874,1.0,0.646049,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.747686,0.646049,0.734555,0.769936,0.786874,0.750988
AB3_PPO_Dynamic,Average,154,23,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.759383,0.714475,0.759383,0.750341,0.750988,0.786874,1.2,0.7353,0.007456,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.748432,0.754795,0.7353,0.769936,0.786874,0.750988
AB3_PPO_Dynamic,Average,154,24,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.773675,0.759383,0.773675,0.762854,0.750988,0.786874,0.75,0.750988,0.007008,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.766008,0.755496,0.803501,0.769936,0.786874,0.750988
AB3_PPO_Dynamic,Average,154,25,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.78118,0.773675,0.78118,0.767917,0.818488,0.786874,0.75,0.766008,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.766008,0.772371,0.803501,0.769936,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,26,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.788773,0.78118,0.788773,0.767917,0.818488,0.786874,0.75,0.766008,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.766008,0.772371,0.803501,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,27,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.776802,0.788773,0.776802,0.757417,0.818488,0.786874,1.0,0.737371,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.766008,0.737371,0.803501,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,28,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.79984,0.776802,0.79984,0.778287,0.818488,0.786874,0.75,0.766628,0.006203,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.766628,0.805491,0.804121,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,29,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.780163,0.79984,0.780163,0.753787,0.818488,0.786874,1.0,0.731628,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.731628,0.805491,0.801321,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,30,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.774388,0.780163,0.774388,0.743287,0.818488,0.786874,1.0,0.716628,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.716628,0.805491,0.800121,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,154,31,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.809468,0.774388,0.809468,0.794907,0.818488,0.786874,0.75,0.786874,0.0059,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.790118,0.806081,0.818936,0.837436,0.786874,0.818488
AB3_PPO_Dynamic,Average,155,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.494594,0.496469,0.494594,0.629888,0.40845,0.441041,1.0,0.40845,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.653791,0.574115,0.561663,0.492647,0.441041,0.40845
AB3_PPO_Dynamic,Average,155,2,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.508094,0.494594,0.508094,0.629888,0.40845,0.549041,1.2,0.40845,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.653791,0.574115,0.561663,0.492647,0.549041,0.40845
AB3_PPO_Dynamic,Average,155,3,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.546356,0.508094,0.546356,0.637988,0.51645,0.549041,1.2,0.492647,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.653791,0.601115,0.561663,0.492647,0.549041,0.51645
AB3_PPO_Dynamic,Average,155,4,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.564457,0.546356,0.564457,0.637988,0.51645,0.549041,1.2,0.51645,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.653791,0.601115,0.561663,0.600647,0.549041,0.51645
AB3_PPO_Dynamic,Average,155,5,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.562582,0.564457,0.562582,0.637988,0.51645,0.534041,1.0,0.51645,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.653791,0.601115,0.561663,0.600647,0.534041,0.51645
AB3_PPO_Dynamic,Average,155,6,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.576082,0.562582,0.576082,0.637988,0.51645,0.642041,1.2,0.51645,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.653791,0.601115,0.561663,0.600647,0.642041,0.51645
AB3_PPO_Dynamic,Average,155,7,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.570292,0.576082,0.570292,0.637628,0.50145,0.642041,1.0,0.50145,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.653791,0.599915,0.561663,0.600647,0.642041,0.50145
AB3_PPO_Dynamic,Average,155,8,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.564502,0.570292,0.564502,0.637268,0.48645,0.642041,1.0,0.48645,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.653791,0.598715,0.561663,0.600647,0.642041,0.48645
AB3_PPO_Dynamic,Average,155,9,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.601894,0.564502,0.601894,0.646016,0.60309,0.642041,1.2,0.561663,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.653791,0.627875,0.561663,0.600647,0.642041,0.60309
AB3_PPO_Dynamic,Average,155,10,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.620484,0.601894,0.620484,0.654764,0.71973,0.642041,1.2,0.561663,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.653791,0.657035,0.561663,0.600647,0.642041,0.71973
AB3_PPO_Dynamic,Average,155,11,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.632634,0.620484,0.632634,0.654764,0.71973,0.642041,1.2,0.561663,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.653791,0.657035,0.561663,0.708647,0.642041,0.71973
AB3_PPO_Dynamic,Average,155,12,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.619159,0.632634,0.619159,0.652804,0.71973,0.642041,1.0,0.526663,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.650991,0.657035,0.526663,0.708647,0.642041,0.71973
AB3_PPO_Dynamic,Average,155,13,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.673787,0.619159,0.673787,0.672715,0.71973,0.642041,1.2,0.635673,0.010109,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.679001,0.658046,0.635673,0.708647,0.642041,0.71973
AB3_PPO_Dynamic,Average,155,14,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.659645,0.673787,0.659645,0.672715,0.71973,0.627041,1.0,0.627041,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.679001,0.658046,0.635673,0.708647,0.627041,0.71973
AB3_PPO_Dynamic,Average,155,15,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.675303,0.659645,0.675303,0.672715,0.71973,0.735041,1.2,0.635673,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.679001,0.658046,0.635673,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,16,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.661828,0.675303,0.661828,0.670755,0.71973,0.735041,1.0,0.600673,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.676201,0.658046,0.600673,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,17,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.656053,0.661828,0.656053,0.669915,0.71973,0.735041,1.0,0.585673,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.675001,0.658046,0.585673,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,18,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.646621,0.656053,0.646621,0.668543,0.71973,0.735041,1.0,0.561173,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.673041,0.658046,0.561173,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,19,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.698987,0.646621,0.698987,0.689888,0.71973,0.735041,1.2,0.658979,0.009328,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.703134,0.658979,0.678746,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,20,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.676096,0.698987,0.676096,0.679388,0.71973,0.735041,1.0,0.623979,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.703134,0.623979,0.678746,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,21,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.670283,0.676096,0.670283,0.674888,0.71973,0.735041,1.0,0.608979,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.703134,0.608979,0.678746,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,22,40,remediation,remediation,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.713217,0.670283,0.713217,0.710768,0.71973,0.735041,1.2,0.679635,0.008887,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.704023,0.726508,0.679635,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,23,40,remediation,remediation,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.723469,0.713217,0.723469,0.733495,0.71973,0.735041,0.75,0.680492,0.008569,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.70488,0.800265,0.680492,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,24,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.746953,0.723469,0.746953,0.753179,0.71973,0.735041,1.2,0.708647,0.007836,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.732663,0.801048,0.789275,0.708647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,25,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.73368,0.746953,0.73368,0.753179,0.71973,0.735041,1.0,0.693647,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.732663,0.801048,0.789275,0.693647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,26,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.752351,0.73368,0.752351,0.753179,0.71973,0.735041,1.2,0.71973,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.732663,0.801048,0.789275,0.801647,0.735041,0.71973
AB3_PPO_Dynamic,Average,155,27,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.760788,0.752351,0.760788,0.753179,0.71973,0.802541,0.75,0.71973,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.732663,0.801048,0.789275,0.801647,0.802541,0.71973
AB3_PPO_Dynamic,Average,155,28,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.774779,0.760788,0.774779,0.758241,0.78723,0.802541,0.75,0.732663,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.732663,0.817923,0.789275,0.801647,0.802541,0.78723
AB3_PPO_Dynamic,Average,155,29,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.805232,0.774779,0.805232,0.806094,0.78723,0.802541,0.75,0.78723,0.006031,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.800767,0.818526,0.806754,0.801647,0.802541,0.78723
AB3_PPO_Dynamic,Average,156,1,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.518492,0.52018,0.518492,0.65562,0.434546,0.483841,1.0,0.434546,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.652214,0.663567,0.557793,0.467255,0.483841,0.434546
AB3_PPO_Dynamic,Average,156,2,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.516805,0.518492,0.516805,0.65562,0.434546,0.483841,1.0,0.434546,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.652214,0.663567,0.557793,0.452255,0.483841,0.434546
AB3_PPO_Dynamic,Average,156,3,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.529927,0.516805,0.529927,0.65562,0.434546,0.483841,1.2,0.434546,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.652214,0.663567,0.557793,0.568895,0.483841,0.434546
AB3_PPO_Dynamic,Average,156,4,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.527171,0.529927,0.527171,0.65562,0.434546,0.483841,1.0,0.434546,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.652214,0.663567,0.557793,0.544395,0.483841,0.434546
AB3_PPO_Dynamic,Average,156,5,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.525296,0.527171,0.525296,0.65562,0.434546,0.468841,1.0,0.434546,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.652214,0.663567,0.557793,0.544395,0.468841,0.434546
